"TOA5","GlacioClim_bo_Plataforma_Mto","CR1000X","21070","CR1000X.Std.04.02","CPU:PLATAFORMA_V1.CR1X","34573","Plataforma_Hora"
"TIMESTAMP","RECORD","Prom_rad_albedo","Max_rad_albedo","Min_rad_albedo","Max_rad_TOTAL_sup","Max_rad_TOTAL_inf","Max_rad_neta_TOTAL","Max_rad_neta_TOTAL_onda_larga","Max_rad_neta_TOTAL_onda_corta","Vel_V_prom","Dir_V_prom","Desv_estandar_Dir_V","Max_Vel_V","Hora_Max_Vel_V","Muestra_de_Dir_V_en_Max_Vel_V","Prom_Temp_aire","Max_Temp_aire","Min_Temp_aire","Prom_RH","Max_RH","Min_RH","Presion_Barometrica","Total_precipitacion"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m/s","Deg","Deg","m/s","m/s","Grados","Deg C","Deg C","Deg C","%","%","%","mbar","mm"
"","","Avg","Max","Min","Max","Max","Max","Max","Max","WVc","WVc","WVc","Max","TMx","SMM","Avg","Max","Min","Avg","Max","Min","Smp","Tot"
"2023-09-04 20:00:00",437,-0.818,-0.148,-3.728,-1.805,16.22,-15.41,-14.68,-0.675,4.665,91.6,8.2,6.279,"2023-09-04 19:49:00",102.5,2.146,2.401,1.884,87.9,88.3,87.2,579.2,0
"2023-09-04 21:00:00",438,-0.592,0.015,-2.067,-3.22,14.49,-13.47,-12.41,-0.938,3.714,87.3,8.49,5.199,"2023-09-04 20:45:00",82.3,1.712,2.046,1.51,87.7,88.3,86.7,579.5,0
"2023-09-04 22:00:00",439,-0.935,0.331,-8.56,-0.192,11.45,-8.1,-7.535,-0.304,4.057,96.7,14.74,6.623,"2023-09-04 22:00:00",93.5,1.41,1.662,1.186,87.8,88.2,86.4,579.9,0
"2023-09-04 23:00:00",440,-0.488,0.279,-4.571,-2.663,11.42,-6.793,-6.135,-0.364,5.696,100.3,15.46,10.01,"2023-09-04 22:15:00",114.9,1.165,1.783,0.711,85.7,87.8,82.8,580,0
"2023-09-05 00:00:00",441,-0.272,0.601,-1.047,-1.268,7.815,-7.99,-7.631,-0.224,4.59,107.1,13.98,6.151,"2023-09-04 23:22:00",112.2,0.148,0.884,-0.442,87.5,88.8,79.74,579.6,0
"2023-09-05 01:00:00",442,-0.173,0.014,-0.526,-17.46,4.177,-21.64,-20.11,-1.465,3.416,96.9,14.77,4.497,"2023-09-05 00:01:00",126.2,-0.26,0.823,-0.988,84,88.4,74.41,579.5,0
"2023-09-05 02:00:00",443,-0.312,-0.138,-0.847,-95.9,5.08,-96.2,-88.9,-6.552,4.819,107.9,10.91,6.084,"2023-09-05 01:14:00",131.7,-0.313,0.012,-1.009,85,88.4,83.2,579.1,0
"2023-09-05 03:00:00",444,-0.339,-0.264,-0.458,-101.1,-1.294,-99,-91.7,-6.476,4.732,112.1,10.04,5.818,"2023-09-05 02:25:00",110,0.005,0.256,-0.35,83.9,85.5,77.43,578.7,0
"2023-09-05 04:00:00",445,-0.389,-0.257,-0.535,-107.1,-4.419,-99.1,-92.5,-6.108,4.405,112.1,11.17,5.704,"2023-09-05 03:22:00",115,0.369,0.58,-0.24,65.5,75.63,60.79,578.6,0
"2023-09-05 05:00:00",446,-0.509,-0.372,-0.88,-81.8,-1.807,-80,-74.73,-5.165,2.145,89.6,14.66,3.079,"2023-09-05 04:03:00",110.8,-0.804,0.074,-1.454,79.1,87,60.14,578.7,0
"2023-09-05 06:00:00",447,-0.81,0.071,-10.19,-5.335,4.375,-7.278,-6.844,-0.251,3.02,111.4,16.64,4.221,"2023-09-05 05:21:00",107.7,-1.468,-1.232,-1.716,87.5,87.8,86.8,578.8,0
"2023-09-05 07:00:00",448,-0.349,7.26,-12.71,-34.83,7.199,-38.84,-35.52,25.76,2.435,103.4,13.72,3.994,"2023-09-05 06:08:00",103.3,-2.065,-1.697,-2.325,87.5,87.8,87,579.1,0
"2023-09-05 08:00:00",449,0.176,0.275,0.15,218,57.03,161.1,-101.9,279.2,2.815,101.2,15,4.075,"2023-09-05 07:45:00",91.8,-0.114,1.035,-2.184,78.26,88.1,72.63,579.5,0
"2023-09-05 09:00:00",450,0.154,0.156,0.15,540.6,131.2,409.4,-119.3,555.1,3.783,104.3,15.98,4.704,"2023-09-05 08:30:00",78.64,1.391,2.512,0.388,71.03,78.8,62.97,580.7,0
"2023-09-05 10:00:00",451,0.154,0.157,0.151,726.4,187.9,540.9,-146.5,716.8,2.707,89.9,20.36,4.031,"2023-09-05 09:06:00",87.7,4.02,5.421,2.35,62.19,69.58,57.43,580.8,0
"2023-09-05 11:00:00",452,0.154,0.157,0.152,910,241.4,668.8,-180.5,881,2.985,83.9,19.48,3.945,"2023-09-05 10:58:00",68.79,7.602,8.83,5.694,53.73,59.36,47.15,580.7,0
"2023-09-05 12:00:00",453,0.157,0.161,0.153,993,278.3,714.2,-203,924,4.288,82,19.6,6.496,"2023-09-05 12:00:00",79.92,7.932,8.92,6.764,58.24,66.84,52.83,580.4,0
"2023-09-05 13:00:00",454,0.164,0.171,0.155,1240,334.1,922,-140.2,1088,7.481,83.1,7.305,8.98,"2023-09-05 12:52:00",77.25,7.941,8.91,6.652,64.1,71.48,59.07,580.1,0
"2023-09-05 14:00:00",455,0.165,0.171,0.157,1261,352,909,-103.2,1102,7.86,83.8,8.23,8.9,"2023-09-05 13:21:00",84.7,7.812,9.64,6.39,61.11,66.35,55.06,579.7,0
"2023-09-05 15:00:00",456,0.155,0.16,0.145,311.8,111.8,202.3,-54.17,298.6,6.892,84.3,7.157,8.58,"2023-09-05 14:07:00",84,4.817,6.43,3.623,73.28,77.32,67.07,579.5,0
"2023-09-05 16:00:00",457,0.193,0.289,0.118,29.18,35.35,1.142,-13.53,49.33,3.26,139.3,100.2,7.11,"2023-09-05 15:49:00",282.6,2.267,3.482,-0.127,78.83,84.4,64.34,579.8,0
"2023-09-05 17:00:00",458,0.424,0.547,0.296,126,58.17,68.11,-6.782,85,1.525,142.6,66.19,3.352,"2023-09-05 16:51:00",159.8,0.03,1.582,-0.684,85.7,87.1,83.2,579,0
"2023-09-05 18:00:00",459,0.249,0.335,0.176,78.73,50.25,29.61,-41.96,84.9,2.264,112.2,27.78,5.725,"2023-09-05 17:50:00",131,2.029,2.774,1.328,81,87,68.08,578.4,0.762
"2023-09-05 19:00:00",460,14.38,831,-17.19,-0.762,15.37,-8.67,-8.24,35.93,3.567,100.3,22.35,4.727,"2023-09-05 18:06:00",118.9,1.351,1.52,1.186,87.3,88.1,86.6,578.7,0.254
"2023-09-05 20:00:00",461,10.14,543.9,-8.87,-0.965,8.5,-6.901,-6.527,-0.115,4.448,90.1,9.41,6.004,"2023-09-05 19:34:00",82.7,1.39,1.844,0.934,88.4,88.7,88.1,579.3,0
"2023-09-05 21:00:00",462,-0.799,0.426,-10.06,-1.183,7.585,-7.889,-7.497,-0.245,3.427,102.2,17.07,5.756,"2023-09-05 20:07:00",96.8,0.767,1.217,0.398,89,89.2,88.7,579.3,0
"2023-09-05 22:00:00",463,-0.618,-0.164,-0.857,-45.85,5.616,-51.46,-48.71,-2.73,3.249,112.7,16.36,4.176,"2023-09-05 21:47:00",99.3,0.391,0.61,0.195,88.4,89.4,86.7,579.6,0
"2023-09-05 23:00:00",464,1.577,353.6,-208.6,-0.793,3.367,-2.665,-2.588,-0.024,3.638,97.8,11.54,4.967,"2023-09-05 22:44:00",103.4,0.29,0.428,0.126,88,88.9,87.1,579.6,0
"2023-09-06 00:00:00",465,-0.924,24.99,-41,-0.312,4.943,-3.628,-3.559,0.146,5.184,91.5,12.39,7.149,"2023-09-05 23:39:00",89.9,-0.192,0.438,-0.694,89.2,89.4,88.9,579.4,0
"2023-09-06 01:00:00",466,-0.008,11.4,-3.891,-0.972,5.232,-4.059,-4.041,-0.004,5.063,100.3,10.47,6.181,"2023-09-06 00:38:00",91.2,-0.726,-0.553,-1.028,89.6,89.8,89.4,579,0
"2023-09-06 02:00:00",467,1.523,50.33,-120.3,0.148,5.73,-4.004,-3.831,-0.061,3.917,91.8,12,5.268,"2023-09-06 01:10:00",88.1,-0.749,-0.512,-1.19,89.9,89.9,89.8,578.7,0
"2023-09-06 03:00:00",468,-2.127,19.75,-145.8,-0.754,5.182,-3.984,-3.655,-0.017,3.68,89.3,11.37,4.872,"2023-09-06 02:47:00",105,-0.674,-0.3,-1.009,90,90.1,89.9,578.6,0
"2023-09-06 04:00:00",469,-0.707,0.151,-2.709,-1.939,6.829,-7.007,-6.706,-0.301,1.456,112.8,17.54,2.535,"2023-09-06 03:32:00",106.6,-1.084,-0.907,-1.171,90,90.1,89.8,578.4,0
"2023-09-06 05:00:00",470,-1.139,-0.56,-3.745,-6.184,6.676,-12.58,-11.33,-1.069,2.081,103.8,16.51,2.994,"2023-09-06 04:53:00",121.4,-0.968,-0.837,-1.09,89.7,89.8,89.5,578.3,0
"2023-09-06 06:00:00",471,-0.746,-0.484,-1.293,-21.05,5.951,-26.94,-24.6,-2.339,1.814,108.3,17.37,2.912,"2023-09-06 05:32:00",121.5,"NAN","NAN","NAN",88.7,89.5,88.1,578.4,0
"2023-09-06 07:00:00",472,22.56,1376,-8.04,-51.66,9.45,-60.94,-71.47,10.75,0.925,139.3,48.74,2.042,"2023-09-06 06:33:00",89.7,-1.143,-1.009,-1.312,88,88.2,87.7,578.7,0
"2023-09-06 08:00:00",473,0.362,0.473,0.281,151.1,73.73,77.38,-68.79,173,0.836,130,46.94,1.713,"2023-09-06 07:25:00",178.5,-0.299,1.744,-1.171,86.1,88.4,75.71,579.1,0
"2023-09-06 09:00:00",474,0.175,0.279,0.122,596,109.6,486.4,-68.76,567.6,1.484,88.2,66.34,2.886,"2023-09-06 08:43:00",41.01,1.651,2.804,0.226,81.8,87.5,75.07,580.1,0.508
"2023-09-06 10:00:00",475,0.132,0.142,0.103,834,166.9,667,-85.2,800,3.056,87.6,20.72,4.281,"2023-09-06 09:45:00",94.5,2.549,4.31,1.056,84.7,87.3,80.2,580.4,0
"2023-09-06 11:00:00",476,0.135,0.145,0.101,1226,240.4,987,-56.4,1097,5.025,86.8,14.29,7.477,"2023-09-06 10:36:00",78.82,3.477,5.32,2.006,82.2,87.4,75.73,580.1,0
"2023-09-06 12:00:00",477,0.137,0.146,0.129,414.3,96.2,318.1,-38.02,382.7,3.303,84.1,17.02,6.02,"2023-09-06 11:02:00",90.1,2.472,3.28,1.864,85.2,87,82.2,579.8,0
"2023-09-06 13:00:00",478,0.146,0.159,0.13,851,182,669.2,-36.47,759.6,4.136,88.4,11.4,5.668,"2023-09-06 12:59:00",108.4,3.136,4.17,2.097,84.9,87.4,82.8,579.2,0
"2023-09-06 14:00:00",479,0.133,0.168,0.118,269.8,60.69,210.7,-6.849,246.4,2.482,88.8,26.59,6.181,"2023-09-06 13:02:00",85.4,0.835,1.966,0.266,86.7,88.3,83.9,578.6,0.254
"2023-09-06 15:00:00",480,0.181,0.333,0.101,123.8,36.48,95.1,-3.783,106.6,2.652,82.7,14.52,5.261,"2023-09-06 14:41:00",88.9,0.041,0.368,-0.34,88.3,88.7,88.1,578.3,0.254
"2023-09-06 16:00:00",481,0.265,0.349,0.218,271.1,91.1,180,-3.461,187.8,3.842,100.4,15.59,5.184,"2023-09-06 15:49:00",124.6,-0.283,-0.098,-0.522,88.8,89,88.6,578,0
"2023-09-06 17:00:00",482,0.2,0.236,0.158,106.9,30.34,76.6,-7.914,85.9,6.029,88.9,9.31,7.593,"2023-09-06 16:55:00",86.7,-0.361,0.024,-0.665,89.2,89.3,89,578.3,0.254
"2023-09-06 18:00:00",483,0.268,0.461,0.134,47.81,16.55,31.27,-5.05,43.26,3.929,104,15.15,5.339,"2023-09-06 17:05:00",94.9,-0.956,-0.563,-1.332,89.4,89.5,89.3,577.7,0
"2023-09-06 19:00:00",484,-0.425,3.927,-14.42,5.342,9.6,-4.256,-10.5,7.292,2.314,101.4,20.14,4.096,"2023-09-06 18:07:00",117.9,-1.183,-0.948,-1.413,89.4,89.5,89.3,578,0
"2023-09-06 20:00:00",485,-0.621,2.685,-5.791,-1.552,5.905,-5.59,-5.25,0.309,2.307,81.8,26.43,4.413,"2023-09-06 19:42:00",75.72,-0.946,-0.766,-1.069,89.4,89.5,89.3,577.9,0
"2023-09-06 21:00:00",486,-0.494,0.882,-6.389,-2.062,5.34,-6.586,-6.447,-0.054,3.493,105.3,9.86,4.719,"2023-09-06 20:22:00",100.5,-1.085,-0.928,-1.21,89.6,89.7,89.5,578,0
"2023-09-06 22:00:00",487,-0.539,-0.278,-0.777,-67.38,5.563,-70.96,-65.7,-4.594,1.334,95.5,39.16,3.187,"2023-09-06 21:11:00",144.7,-1.525,-1.19,-1.738,89.3,89.7,88.9,578.4,0
"2023-09-06 23:00:00",488,-0.76,-0.201,-1.557,-49.57,5.779,-49.72,-47.25,-2.468,4.946,270.6,12.45,9.87,"2023-09-06 23:00:00",273.3,-0.923,-0.289,-1.726,87.5,89.5,85.8,578,0
"2023-09-07 00:00:00",489,-0.171,4.303,-2.153,-4.785,3.245,-5.799,-6.271,0.472,9.06,271.7,10.92,12.96,"2023-09-06 23:12:00",279,-0.737,-0.178,-1.14,88,89.3,86.3,578,0
"2023-09-07 01:00:00",490,-0.397,-0.169,-0.664,-33.46,1.56,-34.77,-31.13,-3.185,5.41,276.7,19.92,9.63,"2023-09-07 00:04:00",282.5,-0.063,0.346,-0.442,85.9,87.4,82,577.8,0
"2023-09-07 02:00:00",491,-0.495,-0.244,-0.802,-26.85,1.374,-27.01,-24.1,-2.906,3.543,269.7,30.31,6.504,"2023-09-07 01:33:00",281.1,-0.146,0.185,-0.36,86,86.8,82,577.3,0
"2023-09-07 03:00:00",492,-0.328,-0.157,-0.634,-28.01,0.668,-27.62,-23.83,-3.706,5.112,271.4,14.4,7.749,"2023-09-07 03:00:00",277.9,0.056,0.246,-0.198,82.9,85.4,80.8,576.8,0
"2023-09-07 04:00:00",493,-0.2,0.182,-0.925,-8.49,3.036,-10.25,-7.857,-1.504,9.01,267.9,13.11,11.35,"2023-09-07 03:47:00",278.6,-1.084,-0.108,-1.748,86.8,87.8,82.9,576.8,0
"2023-09-07 05:00:00",494,-0.454,-0.057,-0.882,-8.57,2.442,-10.55,-8.37,-1.515,7.342,272,10.87,10.43,"2023-09-07 04:02:00",276.7,-1.673,-1.404,-1.859,87.3,87.8,86.1,576.6,0
"2023-09-07 06:00:00",495,-0.145,0.121,-0.539,-9.17,2.902,-10.83,-9.2,-1.1,10.56,275.7,7.216,12.42,"2023-09-07 05:52:00",276.7,-2.489,-1.677,-3.186,88,88.5,87.3,576.9,0
"2023-09-07 07:00:00",496,0.366,21.53,-3.541,2.989,11.83,-8.84,-8.76,13.21,9.06,271.3,10.26,11.75,"2023-09-07 06:07:00",289.3,-2.77,-2.609,-3.034,87.9,88.3,86.8,577.3,0
"2023-09-07 08:00:00",497,0.441,0.518,0.389,136.1,65.9,70.21,-10.94,92.4,5.574,281.9,21.49,10.49,"2023-09-07 07:13:00",274.8,-1.336,0.55,-2.69,78.99,87.4,59.74,577.5,0
"2023-09-07 09:00:00",498,0.37,0.423,0.339,269.1,121.4,147.7,-20.28,190.7,1.546,25.09,86.4,4.795,"2023-09-07 08:12:00",311.7,0.233,1.076,-0.826,74.44,87.3,55.71,578.6,0
"2023-09-07 10:00:00",499,0.264,0.345,0.176,971,215.2,769.2,-38.31,841,2.277,94.7,23.26,4.18,"2023-09-07 09:52:00",89.8,0.556,2.106,-0.563,84.8,87.3,81.7,579,1.016
"2023-09-07 11:00:00",500,0.135,0.166,0.119,1283,209.4,1074,-57.44,1147,3.141,90.2,22.05,4.82,"2023-09-07 10:58:00",97.8,2.058,3.036,0.985,85.7,87.9,82.2,578.8,1.524
"2023-09-07 12:00:00",501,0.134,0.142,0.126,1512,276.2,1238,-55.45,1342,5.191,84.3,7.574,6.783,"2023-09-07 11:35:00",78.9,2.622,4.108,1.662,85.8,88.2,82.3,578.5,0
"2023-09-07 13:00:00",502,0.141,0.15,0.133,1475,296,1179,-73.21,1309,5.947,82.6,7.947,6.971,"2023-09-07 12:24:00",86.8,3.724,4.997,2.178,83,87.3,74.69,577.8,0
"2023-09-07 14:00:00",503,0.151,0.16,0.138,1390,302.5,1087,-66.18,1227,6.912,81.4,6.355,8.34,"2023-09-07 13:45:00",79.57,3.476,4.583,2.37,84.4,86.9,79.63,577.3,0
"2023-09-07 15:00:00",504,0.155,0.167,0.137,1175,271.6,914,-102,1056,6.895,82.8,7.324,7.979,"2023-09-07 14:46:00",79.81,3.436,4.452,2.268,83.3,86.5,77.61,577,0
"2023-09-07 16:00:00",505,0.155,0.166,0.146,894,209.4,684.8,-75.79,809,6.28,84.7,7.802,7.237,"2023-09-07 15:29:00",77.28,2.045,2.693,1.277,86.1,87.6,83.6,576.7,0
"2023-09-07 17:00:00",506,0.174,0.196,0.151,412,106.1,308.8,-26.7,403.7,5.738,81.5,7.714,7.291,"2023-09-07 16:22:00",75.29,0.843,1.682,0.286,87.9,88.3,86.2,576.7,0
"2023-09-07 18:00:00",507,0.183,0.203,0.168,121.7,43.82,77.86,-18.85,107.5,5.967,82.8,6.38,7.165,"2023-09-07 17:28:00",81.7,0.036,0.489,-0.412,88.1,88.4,87.8,576.2,0
"2023-09-07 19:00:00",508,0.343,27.4,-2.604,24.98,21.53,3.453,-14.61,23.31,5.019,91.6,12.68,6.203,"2023-09-07 18:40:00",98.2,-0.746,-0.412,-1.079,88.9,89.2,88.4,576.3,0
"2023-09-07 20:00:00",509,-0.491,-0.316,-0.794,-5.213,12.89,-17.95,-16.43,-1.287,3.397,90.2,11.5,5.452,"2023-09-07 19:02:00",75.91,-1.084,-0.806,-1.413,88.1,89.2,87.3,576.4,0
"2023-09-07 21:00:00",510,-0.729,-0.446,-1.165,-104.2,7.107,-109.6,-99.6,-8.18,1.725,103.5,29.38,2.904,"2023-09-07 20:18:00",124.6,-1.059,-0.846,-1.434,86.9,87.8,85.7,576.7,0
"2023-09-07 22:00:00",511,-0.852,-0.646,-1.076,-104.7,5.484,-107.8,-99.1,-8.33,1.397,120.9,30.19,3.105,"2023-09-07 21:05:00",114.3,-0.767,-0.644,-0.968,85.2,86.4,83.9,576.7,0
"2023-09-07 23:00:00",512,-0.953,-0.642,-1.355,-102.3,5.721,-107.4,-98.6,-7.558,0.776,108,56.18,1.676,"2023-09-07 23:00:00",123.5,-1.211,-0.846,-1.636,86.4,87.3,84.8,577.1,0
"2023-09-08 00:00:00",513,-0.805,-0.545,-1.199,-105.4,4.667,-107,-97.9,-7.889,1.677,120.4,12.66,2.6,"2023-09-07 23:15:00",127.8,-1.223,-1.11,-1.353,87.1,87.5,86.5,577.1,0
"2023-09-08 01:00:00",514,-0.697,-0.353,-1.028,-106.3,2.977,-107.5,-97.5,-8.63,1.394,118.1,49.02,2.479,"2023-09-08 00:34:00",128.1,-1.241,-0.846,-1.544,86.9,87.5,85.5,576.7,0
"2023-09-08 02:00:00",515,-0.838,-0.573,-1.206,-109.9,4.501,-111.5,-102.1,-6.582,0.675,72.77,77.57,1.545,"2023-09-08 01:33:00",273.8,-1.627,-1.332,-1.96,85.7,87.7,73.34,576.2,0
"2023-09-08 03:00:00",516,-0.862,-0.455,-1.592,-111.4,3.614,-111.8,-103.3,-6.188,0.979,262.2,69.89,2.543,"2023-09-08 02:58:00",272.6,-2.023,-1.636,-2.335,85.7,87.9,75.04,575.9,0
"2023-09-08 04:00:00",517,-0.345,-0.221,-0.499,-128.2,-1.123,-127,-112,-8.19,5.148,271.3,10.87,6.986,"2023-09-08 04:00:00",279.9,-1.06,-0.38,-2.041,56.31,73.5,45.57,575.7,0
"2023-09-08 05:00:00",518,-0.294,-0.152,-0.573,-120.7,-3.081,-115.8,-106.7,-7.849,3.714,276.1,42.19,6.965,"2023-09-08 04:02:00",269.5,-1.586,-0.928,-2.507,59.95,82.2,48.35,576.2,0
"2023-09-08 06:00:00",519,-0.823,-0.219,-1.513,-115.9,0.448,-114.6,-106.1,-5.539,1.985,244.3,68.54,6.15,"2023-09-08 05:55:00",273.5,-2.611,-2.041,-3.034,72.69,83.2,56.14,576.3,0
"2023-09-08 07:00:00",520,-0.582,5.046,-40.22,-70.37,-0.632,-69.74,-113.7,44.58,4.721,263.7,13.83,7.412,"2023-09-08 06:13:00",278.9,-2.147,-1.585,-2.558,58.39,63.15,47.12,576.9,0
"2023-09-08 08:00:00",521,0.183,0.28,0.159,235.6,53.7,181.9,-114.9,316.3,3.743,265.7,11.22,5.741,"2023-09-08 07:53:00",261.1,0.218,0.964,-1.636,38.96,54.53,31.01,577.4,0
"2023-09-08 09:00:00",522,0.16,0.162,0.157,479.3,109.8,369.5,-134.6,533.6,2.71,261.9,66.03,5.442,"2023-09-08 08:01:00",264,2.358,4.876,0.832,30.79,35.43,24.54,578.6,0
"2023-09-08 10:00:00",523,0.155,0.158,0.151,694.7,171.1,524.3,-163.4,726.2,2.226,98.5,34.1,3.469,"2023-09-08 09:07:00",64.16,4.625,6.633,3.078,34.17,43.56,23.43,579,0
"2023-09-08 11:00:00",524,0.154,0.156,0.151,875,219.6,660.5,-191.1,860,5.106,295.9,21.88,9.6,"2023-09-08 10:51:00",302.3,5.655,6.452,4.976,18.72,45.87,12.71,579.1,0
"2023-09-08 12:00:00",525,0.157,0.159,0.155,963,252.8,726.6,-195.9,926,6.978,291.1,15.36,10.96,"2023-09-08 11:36:00",255,6.096,6.613,5.361,19.59,25.93,14.69,578.6,0
"2023-09-08 13:00:00",526,0.159,0.163,0.129,1068,282.1,789.3,-176.1,1010,5.911,299.1,27.97,11.06,"2023-09-08 12:11:00",293.3,6.767,7.772,5.876,27.84,56.72,15.33,578,0
"2023-09-08 14:00:00",527,0.161,0.17,0.156,989,275.8,729.1,-207.6,955,4.694,295.7,77.15,9.9,"2023-09-08 13:03:00",295.4,7.912,8.87,6.794,35.45,59.24,12,577.5,0
"2023-09-08 15:00:00",528,0.16,0.163,0.152,871,249.8,624.6,-200.3,843,4.566,78.43,31.32,8.3,"2023-09-08 15:00:00",80.4,7.738,8.41,6.471,55.76,66.59,40.77,577,0
"2023-09-08 16:00:00",529,0.161,0.164,0.145,735.7,218.4,526.8,-175.4,723.5,5.784,81.4,10.45,9.85,"2023-09-08 15:01:00",81.7,5.9,6.875,4.633,68.77,73.86,62.62,577,0
"2023-09-08 17:00:00",530,0.167,0.195,0.143,526.2,159.6,366.6,-63.43,538.5,5.184,83.7,12.26,7.899,"2023-09-08 16:01:00",79.69,3.647,4.997,2.218,81.3,86.3,75.29,577.3,0
"2023-09-08 18:00:00",531,0.193,0.251,0.146,165.8,66.12,99.7,-23.66,176,3.553,93,12.77,5.829,"2023-09-08 17:22:00",82.2,1.655,2.572,1.176,86.6,87.5,84.7,576.7,0
"2023-09-08 19:00:00",532,0.523,29.01,-3.109,9.82,24.04,-14.22,-16.21,8.99,3.296,88.1,9.52,4.508,"2023-09-08 18:16:00",102,1.095,1.439,0.6,87.5,87.8,87.2,577,0
"2023-09-08 20:00:00",533,-0.431,-0.045,-0.947,-3.668,16.52,-19.96,-18.59,-1.165,2.538,95,20.96,4.096,"2023-09-08 19:09:00",78.27,0.385,0.852,-0.036,88,88.2,87.7,577.4,0
"2023-09-08 21:00:00",534,-0.658,-0.289,-1.213,-31.82,11.69,-40.28,-36.36,-3.925,2.965,272.5,43.42,7.074,"2023-09-08 20:32:00",289.9,1.437,2.774,-0.249,61.13,90.2,37.48,577.9,0
"2023-09-08 22:00:00",535,-0.38,-0.234,-0.557,-125.6,-5.262,-119.8,-109.6,-8.54,3.955,266.2,30.75,7.283,"2023-09-08 21:50:00",266.4,1.96,2.228,1.51,30.88,39.42,21.33,578.3,0
"2023-09-08 23:00:00",536,-0.321,-0.192,-0.484,-139.5,-8.41,-129.5,-119,-8.43,3.763,272.9,16.24,6.195,"2023-09-08 22:09:00",271.5,1.038,1.52,0.772,18.05,22.81,13.9,578.6,0
"2023-09-09 00:00:00",537,-0.305,-0.092,-0.45,-140.3,-10.04,-129.1,-118.8,-8.24,4.602,269.8,11.9,6.391,"2023-09-08 23:41:00",267.1,0.782,0.954,0.368,14.75,20.08,13.29,578.4,0
"2023-09-09 01:00:00",538,-0.29,-0.014,-0.523,-138.7,-9.83,-128.3,-119.4,-8.21,5.356,268.8,10.83,7.954,"2023-09-09 00:52:00",274.6,0.564,1.196,-0.219,16.54,26.36,12.44,578,0
"2023-09-09 02:00:00",539,-0.274,-0.194,-0.377,-150.9,-13.52,-136.4,-127.1,-8.62,4.353,250.7,18.87,7.44,"2023-09-09 01:01:00",266.8,1.256,1.611,0.852,10.78,14.2,8.63,577.8,0
"2023-09-09 03:00:00",540,-0.212,-0.028,-0.35,-157.3,-17.23,-138.4,-128.8,-8.63,3.102,253.3,9.39,3.974,"2023-09-09 02:43:00",238,1.213,1.632,0.084,9.75,16.48,6.87,577.4,0
"2023-09-09 04:00:00",541,-0.223,-0.001,-0.495,-150.3,-13.8,-133.6,-125.4,-7.62,2.638,269.8,9.47,3.499,"2023-09-09 03:53:00",268.8,-0.256,0.67,-1.009,15.06,22.69,9.2,577.5,0
"2023-09-09 05:00:00",542,-0.231,0.03,-0.446,-152.6,-14,-137.4,-128.4,-8.14,4.473,261.6,9.07,5.918,"2023-09-09 04:42:00",262.3,-0.351,0.792,-1.13,14.41,23.08,8.13,577.5,0
"2023-09-09 06:00:00",543,-0.262,-0.06,-0.461,-148.8,-11.75,-135.4,-126.2,-8.3,4.421,262.2,10.96,6.762,"2023-09-09 05:02:00",270.1,-0.828,-0.34,-1.656,14.43,22.84,11.25,577.9,0
"2023-09-09 07:00:00",544,6.749,391.8,-4.706,-46.03,9.09,-55.12,-120.7,72.23,2.965,262.3,14.19,4.394,"2023-09-09 07:00:00",270.4,-1.384,-0.401,-2.304,17.26,24.43,10.84,578.3,0
"2023-09-09 08:00:00",545,0.183,0.289,0.161,223.3,64.04,159.3,-129.1,314,3.785,259.8,13.87,5.478,"2023-09-09 07:01:00",263.5,1.349,2.077,-0.178,9.43,10.89,8.3,578.8,0
"2023-09-09 09:00:00",546,0.163,0.167,0.159,480.2,128.5,352.6,-156,534.1,1.193,338.1,87.7,2.461,"2023-09-09 08:57:00",99.4,3.43,4.351,2.106,17.13,28.12,7.268,580.1,0
"2023-09-09 10:00:00",547,0.159,0.162,0.153,695.6,186.1,509.5,-182.7,733,1.807,69.61,73.81,3.317,"2023-09-09 09:57:00",294.8,5.888,7.157,4.351,18.39,27.79,8.81,580.2,0
"2023-09-09 11:00:00",548,0.156,0.16,0.151,891,243.3,648.6,-211,866,3.588,45.34,86,6.391,"2023-09-09 10:46:00",70.73,6.596,7.682,5.583,25,47.72,9.2,580.2,0
"2023-09-09 12:00:00",549,0.158,0.162,0.156,1030,284.8,747.2,-218.3,970,5.889,84.5,8.47,6.778,"2023-09-09 11:48:00",82.3,7.256,8.41,5.785,41.62,48.4,34.29,580.1,0
"2023-09-09 13:00:00",550,0.161,0.163,0.158,1156,321.3,840,-209.9,1051,6.725,83.5,8.92,7.606,"2023-09-09 12:15:00",84.6,8.22,8.87,7.318,45.68,52.46,36.91,579.7,0
"2023-09-09 14:00:00",551,0.161,0.164,0.156,1178,328.3,862,-172.8,1057,6.64,84,8.54,7.788,"2023-09-09 13:25:00",76.02,8.41,9.36,7.642,52.38,57.02,47.59,579.2,0
"2023-09-09 15:00:00",552,0.16,0.164,0.151,1145,312.8,841,-178.7,1037,6.438,82.2,8.19,7.52,"2023-09-09 14:03:00",84.6,7.405,8.68,6.209,59.62,66.42,54.91,578.7,0
