"TOA5","GlacioClim_bo_Plataforma_Mto","CR1000X","21070","CR1000X.Std.04.02","CPU:PLATAFORMA_V1.CR1X","34573","Plataforma"
"TIMESTAMP","RECORD","Prom_rad_onda_corta_sup","Prom_rad_onda_corta_inf","Prom_rad_onda_larga_sup","Prom_rad_onda_larga_inf","Prom_rad_onda_larga_sup_corregida","Prom_rad_onda_larga_inf_corregida","Prom_rad_TOTAL_sup","Prom_rad_TOTAL_inf","Prom_rad_neta_TOTAL","Prom_rad_neta_TOTAL_onda_corta","Prom_rad_neta_TOTAL_onda_larga","Prom_rad_albedo","Vel_V_prom","Dir_V_prom","Desv_estandar_Dir_V","Prom_Temp_aire","Prom_Temp_CNR4","Prom_RH","Total_precipitacion","Dir_V","PB_mbar","V_bat_Min","PTemp_Avg"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m/s","Deg","Deg","Deg C","Deg C","%","mm","Grados","mbar","Volts",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Tot","Smp","Smp","Min","Avg"
"2023-10-02 03:30:00",4370,-4.445,1.027,-96.7,-11.22,237.9,323.3,-101.1,-10.19,-90.9,-5.472,-85.5,-0.232,6.123,267,9.58,3.936,3.97,66.21,0,268.5571,576.5187,13.13,4.734
"2023-10-02 03:45:00",4371,-4.826,0.752,-97.8,-11.27,236.2,322.7,-102.6,-10.52,-92.1,-5.578,-86.5,-0.183,6.647,270.6,13.93,3.695,3.861,67.48,0,257.5904,576.5187,13.13,4.654
"2023-10-02 04:00:00",4372,-4.576,1.119,-97.4,-11.05,235.9,322.2,-101.9,-9.93,-92,-5.695,-86.3,-0.254,6.698,271.1,6.874,3.605,3.705,67.12,0,268.574,576.3859,13.13,4.573
"2023-10-02 04:15:00",4373,-4.455,1.346,-99.1,-12.45,236,322.7,-103.6,-11.1,-92.5,-5.801,-86.7,-0.305,7.806,272.8,6.436,3.954,4.092,63.01,0,287.9959,576.3859,13.13,4.489
"2023-10-02 04:30:00",4374,-4.62,0.978,-99.9,-12.92,236,323,-104.5,-11.94,-92.6,-5.598,-87,-0.212,8.41,275.3,6.99,4.033,4.25,61.81,0,277.5704,576.3859,13.13,4.406
"2023-10-02 04:45:00",4375,-4.59,0.879,-100.3,-12.93,235.6,323,-104.9,-12.05,-92.9,-5.469,-87.4,-0.192,8.86,272.1,5.452,4.042,4.251,61.41,0,270.9283,576.3859,13.13,4.325
"2023-10-02 05:00:00",4376,-4.803,0.643,-100.1,-12.52,234.9,322.5,-104.9,-11.88,-93.1,-5.446,-87.6,-0.134,8.12,269.6,10.19,3.85,4.075,62.5,0,255.7925,576.4938,13.13,4.246
"2023-10-02 05:15:00",4377,-4.68,0.878,-99.9,-12.01,234.1,321.9,-104.5,-11.13,-93.4,-5.558,-87.9,-0.188,6.724,265,14.85,3.786,3.85,63.03,0,273.3813,576.4938,13.13,4.167
"2023-10-02 05:30:00",4378,-4.758,0.892,-99.6,-11.7,233.7,321.6,-104.4,-10.81,-93.6,-5.649,-87.9,-0.189,7.583,278.3,8.72,3.607,3.72,64.23,0,272.7095,576.4938,13.13,4.088
"2023-10-02 05:45:00",4379,-4.858,0.585,-98.9,-10.91,232.6,320.6,-103.8,-10.33,-93.4,-5.443,-88,-0.122,7.996,276,6.703,3.141,3.349,67.61,0,271.5866,576.4938,13.13,4.009
"2023-10-02 06:00:00",4380,-4.583,0.682,-98.1,-9.94,231.8,319.9,-102.6,-9.26,-93.4,-5.264,-88.1,-0.152,7.604,263,9.34,2.886,3.001,70.31,0,267.1002,576.7858,13.13,3.929
"2023-10-02 06:15:00",4381,-1.6,1.658,-97.7,-9.38,231.9,320.3,-99.3,-7.722,-91.6,-3.258,-88.3,-1.36,7.95,269.2,11.24,2.934,2.957,71.51,0,284.3392,576.7858,13.13,3.846
"2023-10-02 06:30:00",4382,8.24,2.857,-98.4,-10.01,232.5,320.9,-90.1,-7.156,-83,5.379,-88.3,0.418,8.28,276.7,6.945,3.122,3.209,69.72,0,276.2598,576.7858,13.13,3.764
"2023-10-02 06:45:00",4383,32.92,6.877,-100.1,-10.46,232.3,321.9,-67.21,-3.578,-63.63,26.04,-89.7,0.208,8.4,274.4,11.15,3.416,3.523,67.81,0,285.2578,576.7858,13.13,3.69
"2023-10-02 07:00:00",4384,127.7,24.27,-101.6,-9.43,232.3,324.5,26.1,14.84,11.25,103.5,-92.2,0.192,8.61,272.4,8.57,3.868,3.847,65.17,0,258.418,577.1176,13.13,3.625
"2023-10-02 07:15:00",4385,196,31.74,-103.1,-7.594,232.1,327.5,92.9,24.15,68.77,164.2,-95.5,0.162,8.96,274.7,8.54,4.122,4.091,60.12,0,285.6825,577.1176,13.13,3.569
"2023-10-02 07:30:00",4386,266.7,42.29,-104.6,-5.941,232.4,331,162.1,36.35,125.7,224.4,-98.7,0.159,10.1,274.2,7.644,4.398,4.475,52.36,0,250.179,577.1176,13.13,3.521
"2023-10-02 07:45:00",4387,338,53.03,-104.9,-2.766,232.9,335.1,233.1,50.26,182.8,284.9,-102.1,0.157,8.73,262.4,8.58,4.444,4.651,52.67,0,273.0203,577.1176,13.13,3.488
"2023-10-02 08:00:00",4388,410.5,64.28,-105.6,1.02,233.9,340.4,305,65.3,239.7,346.2,-106.6,0.157,8.53,267.6,6.908,4.729,4.978,50.67,0,260.4529,577.7243,13.13,3.478
"2023-10-02 08:15:00",4389,480.9,74.72,-106.3,4.462,235.1,345.9,374.5,79.18,295.4,406.1,-110.8,0.155,8.58,274.6,5.742,4.904,5.384,46.89,0,271.506,577.7243,13.09,3.762
"2023-10-02 08:30:00",4390,551.1,85.5,-107.7,8.86,236.1,352.7,443.4,94.4,349.1,465.6,-116.6,0.155,7.75,274.8,10.03,5.26,5.876,42.99,0,258.3935,577.7243,13.09,4.326
"2023-10-02 08:45:00",4391,618,95.4,-109.5,13.23,237.7,360.5,508.5,108.6,399.9,522.7,-122.7,0.154,7.066,269.1,10.01,5.688,6.567,41.8,0,276.4981,577.7243,13.09,4.869
"2023-10-02 09:00:00",4392,682.7,104.7,-110.9,17.39,239.7,368,571.8,122.1,449.6,577.9,-128.3,0.153,7.716,273.7,4.716,6.338,7.234,41.65,0,269.3102,578.7711,13.09,5.343
"2023-10-02 09:15:00",4393,744.2,113.5,-112,22.83,241.6,376.4,632.2,136.3,495.9,630.7,-134.8,0.153,7.013,271.4,11.68,6.784,7.831,42.34,0,278.7295,578.7711,13.09,5.77
"2023-10-02 09:30:00",4394,803,121.4,-113.8,28.25,243.5,385.5,688.8,149.7,539.1,681.1,-142,0.151,7.04,276.4,9.06,7.377,8.57,43.99,0,292.8112,578.7711,13.09,6.185
"2023-10-02 09:45:00",4395,859,129.2,-114.8,34.64,244.8,394.2,744.4,163.8,580.6,730,-149.4,0.15,6.837,275.6,10.21,7.636,9.01,44.16,0,289.2393,578.7711,13.09,6.598
"2023-10-02 10:00:00",4396,910,136.3,-116.2,41.4,246.6,404.1,793.8,177.7,616.1,773.6,-157.6,0.15,6.295,274.7,6.98,8.12,9.64,43.81,0,265.0464,579.0522,13.09,7.01
"2023-10-02 10:15:00",4397,958,142.4,-119.4,49.4,248.9,417.6,838,191.8,646.4,815,-168.8,0.149,5.148,278.7,6.888,8.71,10.7,42.48,0,293.7844,579.0522,13.09,7.419
"2023-10-02 10:30:00",4398,1005,149.4,-121.3,55.64,251.5,428.4,883,205,678.4,855,-176.9,0.149,4.61,286,11.71,9.05,11.57,41.74,0,298.292,579.0522,13.09,7.843
"2023-10-02 10:45:00",4399,932,135.4,-122.3,59.99,256.7,439,810,195.4,614.2,796.5,-182.3,0.144,3.439,314.2,19.38,9.28,12.75,51.5,0,0.286968,579.0522,13.09,8.28
"2023-10-02 11:00:00",4400,1060,154.6,-123.2,70.37,260,453.6,937,225,711.9,906,-193.6,0.146,2.193,359.8,63.06,9.43,13.55,64.61,0,344.2151,579.2209,13.09,8.75
"2023-10-02 11:15:00",4401,1176,171.7,-123,78.22,273,474.2,1053,249.9,803,1004,-201.2,0.146,2.015,43.2,24.06,11.1,15.9,58.89,0,39.99572,579.2209,13.09,9.25
"2023-10-02 11:30:00",4402,1221,176.1,-119.4,84,285.2,488.6,1102,260.1,842,1045,-203.3,0.144,1.903,44.32,37.68,11.11,17.46,59.68,0,68.23646,579.2209,13.09,9.8
"2023-10-02 11:45:00",4403,1112,158.1,-107.4,86.4,296.2,490,1004,244.4,759.9,954,-193.8,0.141,1.942,34.31,34.52,11.5,17.29,57.91,0,342.6006,579.2209,13.09,10.38
"2023-10-02 12:00:00",4404,1304,188.6,-97.5,107.3,309.6,514.4,1207,295.9,911,1116,-204.8,0.144,2.577,65.65,26.53,12.05,17.92,54.14,0,60.8003,578.9655,13.09,10.99
"2023-10-02 12:15:00",4405,487.4,63.95,-76.01,61.45,308.7,446.2,411.4,125.4,286,423.5,-137.5,0.128,3.304,80.8,14.14,10.8,13.81,62.03,0,84.95159,578.9655,13.09,11.62
"2023-10-02 12:30:00",4406,356.2,49.57,-50.73,51.63,315.7,418,305.4,101.2,204.2,306.6,-102.4,0.139,2.582,69.38,27.85,8.69,10.35,68.81,0,110.4458,578.9655,13.09,12.24
"2023-10-02 12:45:00",4407,317,46.15,-29.38,39.21,334.3,402.9,287.7,85.4,202.3,270.9,-68.59,0.146,1.492,41.12,35.07,8.62,9.82,77.67,0,59.60051,578.9655,13.09,12.83
"2023-10-02 13:00:00",4408,606.5,94,-28.23,53.65,336.1,417.9,578.3,147.7,430.6,512.5,-81.9,0.154,1.429,27.18,51.25,8.36,9.93,80.4,0,71.95796,578.4328,13.09,13.41
"2023-10-02 13:15:00",4409,848,130.3,-39.74,73.01,333.7,446.4,809,203.3,605.2,718,-112.8,0.153,3.113,83.8,16.78,9.83,11.7,76.08,0,89.87647,578.4328,13.09,13.97
"2023-10-02 13:30:00",4410,700.9,102.8,-45.09,71.62,324,440.7,655.8,174.5,481.3,598,-116.7,0.144,4.977,84.8,11.24,9.34,10.86,76.04,0,79.56805,578.4328,13.09,14.53
"2023-10-02 13:45:00",4411,276.7,38.91,-27.19,46.97,330.3,404.4,249.5,85.9,163.6,237.8,-74.16,0.14,4.829,82.5,12.27,7.687,8.6,79.18,0,91.1894,578.4328,13.09,15.05
"2023-10-02 14:00:00",4412,352.4,52.09,-39.15,46.52,314.2,399.9,313.3,98.6,214.7,300.3,-85.7,0.147,4.642,84.5,6.628,7.465,7.786,80.6,0,100.9688,577.8317,13.09,15.48
"2023-10-02 14:15:00",4413,774.7,119.5,-59.67,69.43,301.8,430.9,715.1,188.9,526.2,655.3,-129.1,0.153,4.117,82.2,5.92,8.42,9.38,78.21,0,83.1673,577.8317,13.1,15.84
"2023-10-02 14:30:00",4414,965,148.4,-82.4,80.3,285.2,447.9,882,228.6,653.5,816,-162.7,0.152,5.553,81.3,5.897,9.3,10.59,74.16,0,80.25053,577.8317,13.09,16.17
"2023-10-02 14:45:00",4415,886,136.2,-82.2,80.1,283.6,445.9,804,216.3,587.5,749.8,-162.3,0.153,5.834,83.1,7.18,9.27,10.23,74.11,0,78.5284,577.8317,13.09,16.49
"2023-10-02 15:00:00",4416,329.2,48.81,-59.69,53.41,301.7,414.8,269.5,102.2,167.3,280.4,-113.1,0.145,5.875,82.9,8.84,8.67,9.36,76.53,0,101.9897,577.1255,13.09,16.79
"2023-10-02 15:15:00",4417,146.3,21.3,-20.75,39.54,328.7,388.9,125.6,60.84,64.76,125,-60.29,0.146,5.623,97.6,10.76,6.713,7,83.3,0,85.36364,577.1255,13.09,17.04
"2023-10-02 15:30:00",4418,113,17.79,-30,31.87,316,377.8,83,49.66,33.3,95.2,-61.87,0.157,5.229,88,10.07,6.34,6.307,84.8,0,73.67677,577.1255,13.09,17.22
"2023-10-02 15:45:00",4419,151.5,26.3,-13.68,31.17,330,374.8,137.8,57.47,80.4,125.2,-44.86,0.174,5.571,93.4,8.32,6.008,5.841,86.2,0,95.04952,577.1255,13.09,17.37
"2023-10-02 16:00:00",4420,353,60.36,-21.7,40.29,324.3,386.3,331.3,100.6,230.7,292.7,-61.99,0.17,4.642,92.7,12.12,6.287,6.311,85.8,0,94.15808,576.8771,13.09,17.48
"2023-10-02 16:15:00",4421,173.2,28.64,-10.29,34.09,338.3,382.6,162.9,62.73,100.2,144.5,-44.38,0.165,5.219,86.9,9.42,6.554,6.827,85,0,82.02379,576.8771,13.09,17.58
"2023-10-02 16:30:00",4422,96.9,18.15,-5.592,27.57,337.3,370.5,91.3,45.72,45.59,78.75,-33.16,0.187,5.73,82.6,8.85,5.772,5.683,86.8,0,92.37345,576.8771,13.09,17.64
"2023-10-02 16:45:00",4423,38.21,7.217,-3.503,22.67,336.4,362.6,34.71,29.89,4.82,31,-26.18,0.189,4.351,90.7,10.12,5.11,5.082,87.1,0,106.3043,576.8771,13.09,17.65
"2023-10-02 17:00:00",4424,59.76,10.97,-2.51,22.4,336,360.9,57.25,33.37,23.89,48.8,-24.91,0.184,4.755,89.1,8.94,4.798,4.793,87.2,0,74.52649,576.7453,13.09,17.62
"2023-10-02 17:15:00",4425,55.86,10.78,-2.603,20.62,335.7,359,53.26,31.41,21.85,45.08,-23.22,0.194,5.363,85,9.7,4.84,4.757,87.1,0,88.65433,576.7453,13.13,17.31
"2023-10-02 17:30:00",4426,19.34,3.905,-1.964,17.08,334.9,353.9,17.37,20.99,-3.613,15.43,-19.05,0.201,5.757,86.9,9.7,4.475,4.446,87.4,0,75.84141,576.7453,13.13,16.73
"2023-10-02 17:45:00",4427,14.49,3.008,-2.231,15.85,334.1,352.2,12.25,18.86,-6.604,11.48,-18.08,0.209,4.731,80.5,9.48,4.371,4.339,87.8,0,95.91109,576.7453,13.13,16.16
"2023-10-02 18:00:00",4428,37.15,8.25,-1.553,14.33,335.4,351.3,35.6,22.58,13.02,28.91,-15.88,0.223,5.295,84.5,9.42,4.501,4.472,88.1,0,88.18162,576.2644,13.13,15.67
"2023-10-02 18:15:00",4429,35.18,7.878,-1.747,14.11,335,350.9,33.43,21.99,11.45,27.3,-15.85,0.224,5.469,80.9,6.693,4.396,4.428,88.2,0,79.84512,576.2644,13.14,15.24
"2023-10-02 18:30:00",4430,11.09,2.712,-1.533,12.67,334.6,348.8,9.56,15.38,-5.823,8.38,-14.2,0.265,4.697,81.8,6.586,4.248,4.298,88.2,0,85.10499,576.2644,13.13,14.84
"2023-10-02 18:45:00",4431,0.201,0.233,-1.318,11.66,333.8,346.8,-1.117,11.9,-13.01,-0.032,-12.98,-3.403,4.148,93.9,5.89,4.02,4.093,88.4,0,100.9337,576.2644,13.13,14.46
"2023-10-02 19:00:00",4432,-0.527,0.267,-4.932,12.58,329.4,347,-5.459,12.84,-18.3,-0.794,-17.51,-1.003,2.828,107.2,14.58,3.807,3.937,88.5,0,102.316,576.4794,13.13,14.09
"2023-10-02 19:15:00",4433,-0.832,0.763,-10.27,11.78,323.7,345.8,-11.1,12.54,-23.64,-1.595,-22.05,-1.991,1.914,98.6,17.46,3.773,3.856,88.6,0,81.00242,576.4794,13.13,13.73
"2023-10-02 19:30:00",4434,-0.374,0.438,-3.578,8.94,331.8,344.3,-3.952,9.37,-13.33,-0.811,-12.51,0.549,1.542,91.6,20.69,4.117,4.148,88.7,0,85.71105,576.4794,13.13,13.39
"2023-10-02 19:45:00",4435,-1.269,0.774,-12.7,9.95,322.3,345,-13.97,10.73,-24.7,-2.043,-22.65,-0.615,0.393,89.4,33.3,3.99,4.073,88.8,0,74.53406,576.4794,13.13,13.08
"2023-10-02 20:00:00",4436,-0.48,0.525,-3.408,8.7,331.8,343.9,-3.888,9.23,-13.11,-1.005,-12.11,-1.391,1.55,64.15,34.52,4.058,4.101,88.9,0,28.67594,576.7448,13.13,12.78
"2023-10-02 20:15:00",4437,-0.653,0.295,-5.835,8.34,329.4,343.6,-6.488,8.64,-15.12,-0.948,-14.18,-0.518,2.07,89.5,20.14,4.02,4.122,88.9,0,55.34112,576.7448,13.13,12.48
"2023-10-02 20:30:00",4438,-0.577,0.43,-4.056,8.28,331.2,343.6,-4.633,8.71,-13.34,-1.007,-12.34,-0.948,1.142,69.12,33.83,4.021,4.122,89,0,73.46859,576.7448,13.13,12.19
"2023-10-02 20:45:00",4439,-0.415,0.186,-1.017,9.09,333.7,343.8,-1.432,9.27,-10.71,-0.6,-10.11,-1.041,1.822,90.8,15.57,3.887,4.012,89,0,83.62284,576.7448,13.13,11.9
"2023-10-02 21:00:00",4440,-0.538,0.115,-1.09,9.14,333.5,343.8,-1.628,9.26,-10.89,-0.653,-10.23,-0.374,1.735,92.3,13.2,3.832,3.988,89.1,0,117.6644,576.8696,13.13,11.62
"2023-10-02 21:15:00",4441,-0.56,0.314,-3.696,9.76,329.6,343.1,-4.256,10.07,-14.33,-0.873,-13.46,-0.86,1.858,89.3,22.37,3.56,3.716,89.1,0,23.467,576.8696,13.13,11.35
"2023-10-02 21:30:00",4442,-0.807,0.421,-7.638,9.25,325.8,342.7,-8.45,9.68,-18.12,-1.229,-16.89,9.99,1.379,79.48,26.33,3.587,3.744,89.1,0,63.15278,576.8696,13.13,11.08
"2023-10-02 21:45:00",4443,-0.6,0.72,-5.655,9.08,327.6,342.3,-6.255,9.8,-16.06,-1.32,-14.74,-8.31,0.526,79.75,40.91,3.627,3.705,89.2,0,51.51396,576.8696,13.13,10.83
"2023-10-02 22:00:00",4444,-1.566,0.714,-14.7,8.08,318.1,340.9,-16.26,8.79,-25.05,-2.28,-22.77,-0.494,0.242,28.76,33.1,3.52,3.615,89.1,0,319.3589,577.2579,13.13,10.59
"2023-10-02 22:15:00",4445,-2.858,1.972,-42.67,6.218,288.7,337.6,-45.53,8.19,-53.72,-4.83,-48.89,-0.691,1.692,297.8,54.93,3.333,3.309,89,0,278.0607,577.2579,13.13,10.37
"2023-10-02 22:30:00",4446,-1.978,3.28,-64.31,3.669,268.6,336.6,-66.29,6.949,-73.24,-5.257,-67.98,-1.917,5.006,273.9,15.27,4.444,3.634,83,0,280.8394,577.2579,13.13,10.14
"2023-10-02 22:45:00",4447,-3.111,0.416,-87,0.254,247.3,334.5,-90.1,0.671,-90.8,-3.527,-87.3,-0.147,8.1,274,6.804,4.502,3.915,80.9,0,261.3813,577.2579,13.13,9.88
"2023-10-02 23:00:00",4448,-3.862,-1.033,-94.2,-2.277,241.7,333.5,-98,-3.31,-94.7,-2.829,-91.9,0.268,8.57,274.7,7.944,4.532,4.232,80.7,0,274.5779,577.0702,13.13,9.58
"2023-10-02 23:15:00",4449,-4.476,-0.481,-95.1,-3.443,240.7,332.4,-99.6,-3.924,-95.7,-3.996,-91.7,0.108,6.856,275.2,15.68,4.426,4.241,82.6,0,272.5011,577.0702,13.13,9.26
"2023-10-02 23:30:00",4450,-4.613,-0.134,-95.1,-3.656,240.3,331.8,-99.7,-3.79,-95.9,-4.479,-91.5,0.025,5.721,266.1,16.08,4.311,4.158,83.9,0,257.5112,577.0702,13.13,8.98
"2023-10-02 23:45:00",4451,-4.884,-0.194,-94.6,-3.919,239.6,330.2,-99.5,-4.112,-95.4,-4.69,-90.7,0.03,4.518,266.7,17.91,4.003,3.889,83.9,0,286.4487,577.0702,13.13,8.71
"2023-10-03 00:00:00",4452,-4.222,0.105,-96.3,-6.97,240.6,330,-100.5,-6.865,-93.6,-4.327,-89.3,-0.048,4.343,277.4,14.92,4.715,4.465,78.34,0,297.6542,576.8922,13.13,8.47
"2023-10-03 00:15:00",4453,-4.207,-0.821,-98.7,-9.35,241.2,330.5,-102.9,-10.17,-92.7,-3.386,-89.3,0.165,4.657,271.8,9.2,5.207,5.073,70.52,0,264.007,576.8922,13.13,8.25
"2023-10-03 00:30:00",4454,-4.894,-0.142,-99.4,-10.49,241.6,330.6,-104.3,-10.63,-93.7,-4.752,-89,0.025,4.874,271.4,8.77,5.386,5.313,68.16,0,265.5765,576.8922,13.13,8.03
"2023-10-03 00:45:00",4455,-4.779,1.425,-99.3,-9.98,242.3,331.6,-104.1,-8.56,-95.5,-6.204,-89.3,-0.302,6.903,273.9,10.96,5.404,5.409,70.11,0,281.6573,576.8922,13.13,7.824
"2023-10-03 01:00:00",4456,-5.091,1.149,-100.2,-9.71,240.3,330.8,-105.3,-8.56,-96.7,-6.239,-90.5,-0.227,6.018,270.3,12.19,5.154,5.196,72.27,0,284.5719,576.6851,13.13,7.612
"2023-10-03 01:15:00",4457,-5.534,1.128,-99.2,-9.02,238.7,328.9,-104.7,-7.894,-96.8,-6.662,-90.2,-0.207,4.449,270.6,14.86,4.656,4.667,75.4,0,263.3601,576.6851,13.13,7.404
"2023-10-03 01:30:00",4458,-5.133,1.103,-98.6,-7.504,237.5,328.6,-103.7,-6.402,-97.3,-6.236,-91.1,-0.215,5.696,265.3,13.27,4.27,4.294,78.96,0,264.3804,576.6851,13.13,7.203
"2023-10-03 01:45:00",4459,-4.771,0.821,-96.3,-6.089,238.2,328.4,-101.1,-5.268,-95.8,-5.591,-90.2,-0.173,8.51,277.8,9.86,3.905,3.97,81.8,0,263.2319,576.6851,13.13,7
"2023-10-03 02:00:00",4460,-4.596,0.834,-97.3,-5.447,236.1,327.9,-101.9,-4.613,-97.2,-5.43,-91.8,-0.182,9.96,274.4,3.749,3.677,3.721,83.1,0,271.2785,576.2956,13.13,6.788
"2023-10-03 02:15:00",4461,-4.465,0.782,-94.3,-4.882,238.3,327.7,-98.7,-4.1,-94.6,-5.247,-89.4,-0.175,10.14,273.4,9.04,3.499,3.555,84.3,0,273.6363,576.2956,13.13,6.573
"2023-10-03 02:30:00",4462,-4.149,0.749,-87.5,-3.986,244.1,327.6,-91.6,-3.238,-88.4,-4.897,-83.5,-0.181,9.98,277.3,9.44,3.302,3.355,85,0,272.6339,576.2956,13.13,6.366
"2023-10-03 02:45:00",4463,-3.434,0.712,-71.57,-2.941,259.9,328.6,-75.01,-2.228,-72.78,-4.146,-68.63,-0.208,10.71,272.1,4.449,3.267,3.339,85.5,0,272.1626,576.2956,13.13,6.17
"2023-10-03 03:00:00",4464,-2.642,0.268,-54.35,-1.732,276.9,329.5,-56.99,-1.464,-55.53,-2.91,-52.62,-0.137,10.93,275.1,5.886,3.156,3.291,85.8,0,275.7133,575.9686,13.13,5.989
"2023-10-03 03:15:00",4465,-4.377,0.708,-95,-3.803,233.7,324.9,-99.4,-3.095,-96.3,-5.085,-91.2,-0.161,11.49,274.8,6.398,2.68,2.764,84.7,0,266.0826,575.9686,13.13,5.82
"2023-10-03 03:30:00",4466,-4.452,0.828,-99.6,-6.752,229,321.8,-104,-5.924,-98.1,-5.281,-92.8,-0.186,12.17,276.6,4.293,2.62,2.732,75.32,0,283.8904,575.9686,13.13,5.646
"2023-10-03 03:45:00",4467,-4.492,0.732,-102,-8.15,226.5,320.3,-106.5,-7.414,-99,-5.224,-93.8,-0.163,12.98,276.7,3.163,2.542,2.696,64.6,0,277.706,575.9686,13.13,5.455
"2023-10-03 04:00:00",4468,-4.567,0.663,-102,-8.16,225.6,319.5,-106.6,-7.498,-99.1,-5.23,-93.9,-0.147,12.77,275.2,6.363,2.381,2.532,59.66,0,274.7183,575.8903,13.13,5.247
"2023-10-03 04:15:00",4469,-4.443,0.844,-102.9,-8.5,225.3,319.7,-107.3,-7.659,-99.6,-5.286,-94.4,-0.19,12.88,274.8,5.273,2.504,2.649,55.34,0,282.776,575.8903,13.13,5.028
"2023-10-03 04:30:00",4470,-4.566,0.817,-103.6,-8.95,225.1,319.8,-108.2,-8.13,-100.1,-5.383,-94.7,-0.179,12.32,276.4,5.013,2.605,2.763,52.57,0,281.5644,575.8903,13.13,4.812
"2023-10-03 04:45:00",4471,-4.662,0.775,-103.9,-8.96,224.9,319.8,-108.5,-8.18,-100.3,-5.437,-94.9,-0.167,12,273.3,8.08,2.604,2.759,51.86,0,279.7562,575.8903,13.13,4.607
"2023-10-03 05:00:00",4472,-4.659,0.847,-104,-8.97,224.6,319.7,-108.7,-8.12,-100.5,-5.505,-95,-0.182,11.35,275.9,7.899,2.609,2.743,51.5,0,277.4201,575.9183,13.13,4.416
"2023-10-03 05:15:00",4473,-4.624,0.844,-104.5,-9.1,224.5,319.9,-109.2,-8.26,-100.9,-5.468,-95.4,-0.183,11.59,273,6.502,2.657,2.817,50.79,0,279.5422,575.9183,13.14,4.238
"2023-10-03 05:30:00",4474,-4.779,0.763,-105,-9.16,223.8,319.6,-109.8,-8.4,-101.4,-5.542,-95.8,-0.16,11.4,275.1,3.589,2.598,2.764,50.55,0,277.1395,575.9183,13.13,4.074
"2023-10-03 05:45:00",4475,-4.753,0.772,-104.9,-9.02,223.4,319.3,-109.7,-8.25,-101.4,-5.525,-95.9,-0.163,11.79,277.1,4.776,2.531,2.676,50.37,0,282.9022,575.9183,13.13,3.923
"2023-10-03 06:00:00",4476,-4.585,0.799,-104.7,-8.73,223.2,319.1,-109.2,-7.929,-101.3,-5.384,-95.9,-0.178,11.94,280.8,4.711,2.431,2.576,50.62,0,284.67,576.1678,13.13,3.781
"2023-10-03 06:15:00",4477,-1.726,1.302,-104.6,-8.87,223.3,319.1,-106.4,-7.572,-98.8,-3.028,-95.8,-0.359,11.68,279.3,6.145,2.475,2.603,50.42,0,270.5704,576.1678,13.13,3.647
"2023-10-03 06:30:00",4478,8.17,2.671,-105.1,-8.91,223.4,319.5,-96.9,-6.243,-90.7,5.495,-96.2,0.386,11.04,276.9,4.593,2.562,2.697,49.49,0,274.4517,576.1678,13.13,3.524
"2023-10-03 06:45:00",4479,35.93,7.911,-105.1,-8.59,223.9,320.5,-69.21,-0.676,-68.54,28.02,-96.6,0.217,10.41,280,6.066,2.715,2.829,48.68,0,279.4252,576.1678,13.13,3.414
"2023-10-03 07:00:00",4480,134.5,26.63,-105.7,-5.885,225.6,325.4,28.84,20.74,8.09,107.9,-99.8,0.2,10.73,277.6,4.315,3.364,3.284,46.96,0,283.8202,576.7407,13.13,3.318
"2023-10-03 07:15:00",4481,203.4,33.62,-105.6,-2.609,226.5,329.5,97.7,31.01,66.73,169.7,-103,0.166,11.24,273.5,6.484,3.499,3.467,46.27,0,276.0091,576.7407,13.13,3.237
"2023-10-03 07:30:00",4482,273.3,44.37,-105.9,0.457,227.3,333.6,167.4,44.82,122.6,229,-106.3,0.162,11.71,276.8,4.183,3.603,3.68,46.02,0,275.1958,576.7407,13.13,3.173
"2023-10-03 07:45:00",4483,346.6,55.8,-106.8,3.561,227.8,338.2,239.8,59.36,180.4,290.8,-110.4,0.161,12.88,275.7,3.707,3.839,4.001,44.99,0,279.1072,576.7407,13.13,3.132
"2023-10-03 08:00:00",4484,421.4,67.24,-107.1,7.669,228.5,343.3,314.2,74.9,239.3,354.1,-114.8,0.16,12.36,276.6,3.161,3.872,4.188,45.36,0,279.1106,577.1154,13.13,3.126
